"PERIODO","NOMBRE_FACULTAD","NOMBRE_PROGRAMA","JORNADA","MODALIDAD","NOMBRE_SEDE","ORIGEN_GEOGRAFICO","FECHA_NACIMIENTO","GENERO","ESTRATO","NOMBRE_ESTADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","ADMINISTRACION DE EMPRESAS","OTRA","PRESENCIAL","SOGAMOSO","NO REGISTRADO","26-Dec-98","M","2","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","ADMINISTRACION DE EMPRESAS","OTRA","PRESENCIAL","SOGAMOSO","NO REGISTRADO","10-Oct-94","M","1","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","ADMINISTRACION DE EMPRESAS","OTRA","PRESENCIAL","SOGAMOSO","NO REGISTRADO","10-Apr-80","M","2","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","ADMINISTRACION DE EMPRESAS","OTRA","PRESENCIAL","SOGAMOSO","LA TEBAIDA","23-Dec-91","M","2","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","ADMINISTRACION DE EMPRESAS","OTRA","PRESENCIAL","SOGAMOSO","NO REGISTRADO","24-Feb-84","M","2","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","ADMINISTRACION DE EMPRESAS","OTRA","PRESENCIAL","SOGAMOSO","DUITAMA","22-Apr-93","M","2","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","CONTADURIA PUBLICA","DIURNA","PRESENCIAL","SOGAMOSO","NO REGISTRADO","20-Sep-96","F","2","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","CONTADURIA PUBLICA","DIURNA","PRESENCIAL","SOGAMOSO","YOPAL","20-May-99","F","2","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","CONTADURIA PUBLICA","DIURNA","PRESENCIAL","SOGAMOSO","DUITAMA","9-Jul-89","F","3","NO MATRICULADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","CONTADURIA PUBLICA","DIURNA","PRESENCIAL","SOGAMOSO","BOGOTÁ D.C.","17-Jun-98","M","2","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA DE MINAS","DIURNA","PRESENCIAL","SOGAMOSO","TIERRALTA","13-Apr-98","M","1","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA DE MINAS","DIURNA","PRESENCIAL","SOGAMOSO","NO REGISTRADO","11-Jun-96","F","3","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA DE MINAS","DIURNA","PRESENCIAL","SOGAMOSO","VILLAGARZÓN","15-Aug-95","M","1","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA DE MINAS","DIURNA","PRESENCIAL","SOGAMOSO","VALLEDUPAR","13-Jun-96","M","SIN INFORMACION","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA DE MINAS","DIURNA","PRESENCIAL","SOGAMOSO","TULUÁ","16-Jul-95","F","1","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA DE MINAS","DIURNA","PRESENCIAL","SOGAMOSO","GARAGOA","17-Aug-99","F","2","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA ELECTRONICA","DIURNA","PRESENCIAL","SOGAMOSO","NO REGISTRADO","1-Oct-97","F","2","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA ELECTRONICA","DIURNA","PRESENCIAL","SOGAMOSO","DUITAMA","22-Aug-96","M","2","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA ELECTRONICA","DIURNA","PRESENCIAL","SOGAMOSO","NOBSA","31-Aug-99","M","2","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA GEOLOGICA","DIURNA","PRESENCIAL","SOGAMOSO","NO REGISTRADO","5-Aug-98","M","3","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","NO REGISTRADO","5-Nov-99","M","2","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","NO REGISTRADO","2-Sep-00","M","1","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","DUITAMA","2-Jul-96","M","2","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","TAURAMENA","3-Jun-93","F","SIN INFORMACION","RETIRADO CON CUPO RESERVADO"
"PRIMER  SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","TIBASOSA","7-Aug-96","M","2","NO MATRICULADO"
"SEGUNDO SEMESTRE DE 2019","SECCIONAL SOGAMOSO","ADMINISTRACION DE EMPRESAS","OTRA","PRESENCIAL","SOGAMOSO","NO REGISTRADO","9-Nov-95","F","1","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","SECCIONAL SOGAMOSO","CONTADURIA PUBLICA","DIURNA","PRESENCIAL","SOGAMOSO","YOPAL","20-Jan-00","F","3","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","SECCIONAL SOGAMOSO","CONTADURIA PUBLICA","DIURNA","PRESENCIAL","SOGAMOSO","NO REGISTRADO","6-Feb-99","F","2","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","SECCIONAL SOGAMOSO","ESPECIALIZACION EN GESTION AMBIENTAL","OTRA","PRESENCIAL","SOGAMOSO","NO REGISTRADO","19-Jun-87","M","SIN INFORMACION","NO MATRICULADO"
"SEGUNDO SEMESTRE DE 2019","SECCIONAL SOGAMOSO","ESPECIALIZACION EN SEGURIDAD Y SALUD EN EL TRABAJO","OTRA","PRESENCIAL","SOGAMOSO","AQUITANIA","25-Apr-95","M","SIN INFORMACION","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA DE MINAS","DIURNA","PRESENCIAL","SOGAMOSO","VILLAVICENCIO","24-Dec-01","F","1","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA DE MINAS","DIURNA","PRESENCIAL","SOGAMOSO","TUNJA","20-Jan-99","M","3","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA DE MINAS","DIURNA","PRESENCIAL","SOGAMOSO","NO REGISTRADO","13-Dec-93","M","2","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA ELECTRONICA","DIURNA","PRESENCIAL","SOGAMOSO","NO REGISTRADO","8-Jan-00","M","1","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA GEOLOGICA","DIURNA","PRESENCIAL","SOGAMOSO","NO REGISTRADO","27-May-95","F","2","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","TAURAMENA","16-Apr-94","M","1","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","NO REGISTRADO","25-Feb-98","M","1","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","PAIPA","22-Mar-01","F","2","NO MATRICULADO"
"SEGUNDO SEMESTRE DE 2019","SECCIONAL SOGAMOSO","MAESTRIA EN INGENIERIA","OTRA","PRESENCIAL","SOGAMOSO","NO REGISTRADO","8-Jun-88","M","SIN INFORMACION","RETIRADO CON CUPO RESERVADO"
"SEGUNDO SEMESTRE DE 2019","SECCIONAL SOGAMOSO","MAESTRIA EN INGENIERIA","OTRA","PRESENCIAL","SOGAMOSO","DUITAMA","7-Jun-91","F","SIN INFORMACION","RETIRADO CON CUPO RESERVADO"
"PRIMER SEMESTRE 2020","SECCIONAL SOGAMOSO","ESPECIALIZACION EN INGENIERIA DE PRODUCCION Y OPERACIONES","EXTENDIDA","PRESENCIAL","SOGAMOSO","TUNJA","27-May-87","M","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.A."
"PRIMER SEMESTRE 2020","SECCIONAL SOGAMOSO","ESPECIALIZACION EN INGENIERIA DE PRODUCCION Y OPERACIONES","EXTENDIDA","PRESENCIAL","SOGAMOSO","SANTA ROSA DE VITERBO","11-Dec-92","M","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.A."
"PRIMER SEMESTRE 2020","SECCIONAL SOGAMOSO","MAESTRIA EN SEGURIDAD Y SALUD EN EL TRABAJO, ENFASIS EN HIGIENE Y SEGURIDAD INDUSTRIAL","EXTENDIDA","PRESENCIAL","SOGAMOSO","TUNJA","2-Feb-81","M","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.A."
"SEGUNDO SEMESTRE DE 2020","SECCIONAL SOGAMOSO","MAESTRIA EN SEGURIDAD Y SALUD EN EL TRABAJO, ENFASIS EN HIGIENE Y SEGURIDAD INDUSTRIAL","EXTENDIDA","PRESENCIAL","SOGAMOSO","TUNJA","4-Mar-77","F","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.B."
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","INGENIERIA ELECTRONICA","DIURNA","PRESENCIAL","SOGAMOSO","GARAGOA","15-Sep-01","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","INGENIERIA ELECTRONICA","DIURNA","PRESENCIAL","SOGAMOSO","DUITAMA","2-Apr-95","M","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","INGENIERIA ELECTRONICA","DIURNA","PRESENCIAL","SOGAMOSO","ARAUQUITA","6-Sep-01","M","1","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","INGENIERIA ELECTRONICA","DIURNA","PRESENCIAL","SOGAMOSO","NOBSA","1-Sep-99","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","INGENIERIA ELECTRONICA","DIURNA","PRESENCIAL","SOGAMOSO","MONTERREY","28-Sep-02","M","1","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","INGENIERIA ELECTRONICA","DIURNA","PRESENCIAL","SOGAMOSO","DUITAMA","11-May-97","M","2","PERDIO CUPO A130/98 ART. 80 LIT. D"
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","INGENIERIA GEOLOGICA","DIURNA","PRESENCIAL","SOGAMOSO","CHIQUINQUIRÁ","20-Jan-02","M","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","INGENIERIA GEOLOGICA","DIURNA","PRESENCIAL","SOGAMOSO","CÚCUTA","7-Jul-01","M","2","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","INGENIERIA GEOLOGICA","DIURNA","PRESENCIAL","SOGAMOSO","BUCARAMANGA","28-Aug-00","M","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","INGENIERIA DE MINAS","DIURNA","PRESENCIAL","SOGAMOSO","SOCHA","3-Jun-02","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","INGENIERIA DE MINAS","DIURNA","PRESENCIAL","SOGAMOSO","TUNJA","31-Oct-03","M","3","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","INGENIERIA DE MINAS","DIURNA","PRESENCIAL","SOGAMOSO","SAMANIEGO","25-Jul-00","M","1","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","DUITAMA","28-Apr-02","F","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","DUITAMA","19-Dec-02","M","1","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","SABOYÁ","1-Nov-01","F","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","YOPAL","13-Nov-97","F","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","DUITAMA","19-Apr-95","M","2","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","PAIPA","21-Jan-90","M","1","PERDIO CUPO A130/98 ART. 80 LIT. D"
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","ADMINISTRACION DE EMPRESAS","EXTENDIDA","PRESENCIAL","SOGAMOSO","BETÉITIVA","9-Mar-93","F","2","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","ADMINISTRACION DE EMPRESAS","EXTENDIDA","PRESENCIAL","SOGAMOSO","DUITAMA","23-Apr-93","M","2","PERDIO CUPO A130/98 ART. 80 LIT. D"
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","FINANZAS Y COMERCIO INTERNACIONAL","EXTENDIDA","PRESENCIAL","SOGAMOSO","DUITAMA","5-Jun-01","F","3","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","MAESTRIA EN INGENIERIA","OTRA","PRESENCIAL","SOGAMOSO","BOGOTÁ D.C.","3-Apr-88","M","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.B."
"PRIMER  SEMESTRE DE 2021","SECCIONAL SOGAMOSO","MAESTRIA EN ADMINISTRACION","OTRA","PRESENCIAL","SOGAMOSO","VIRACACHÁ","30-Apr-78","F","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.A."
"SEGUNDO SEMESTRE DE 2021","SECCIONAL SOGAMOSO","ESPECIALIZACION EN INGENIERIA DE PRODUCCION Y OPERACIONES","OTRA","PRESENCIAL","SOGAMOSO","BOGOTÁ D.C.","24-May-84","M","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.A."
"SEGUNDO SEMESTRE DE 2021","SECCIONAL SOGAMOSO","ESPECIALIZACION EN INGENIERIA DE PRODUCCION Y OPERACIONES","OTRA","PRESENCIAL","SOGAMOSO","RAMIRIQUÍ","11-Jul-95","F","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.A."
"PRIMER SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA ELECTRONICA","DIURNA","PRESENCIAL","SOGAMOSO","TUNJA","9-Mar-02","F","1","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA ELECTRONICA","DIURNA","PRESENCIAL","SOGAMOSO","BOGOTA D.E","8-May-03","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA ELECTRONICA","DIURNA","PRESENCIAL","SOGAMOSO","MONGUÍ","5-Feb-90","M","2","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA ELECTRONICA","DIURNA","PRESENCIAL","SOGAMOSO","CURUMANÍ","21-Oct-00","M","1","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA ELECTRONICA","DIURNA","PRESENCIAL","SOGAMOSO","TUNJA","18-Sep-02","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA GEOLOGICA","DIURNA","PRESENCIAL","SOGAMOSO","BOGOTA D.E","25-Apr-02","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA GEOLOGICA","DIURNA","PRESENCIAL","SOGAMOSO","DUITAMA","28-Dec-01","F","2","PERDIO CUPO A130/98 ART.80 LIT. E"
"PRIMER SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","PAIPA","2-May-02","M","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","NOBSA","11-Jul-02","M","2","PERDIO CUPO A130/98 ART. 80 LIT. D"
"PRIMER SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","DUITAMA","15-Sep-01","M","2","PERDIO CUPO A130/98 ART. 80 LIT. D"
"PRIMER SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","DUITAMA","1-Jan-99","F","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"PRIMER SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","DUITAMA","20-Feb-03","M","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2022","SECCIONAL SOGAMOSO","CONTADURIA PUBLICA","DIURNA","PRESENCIAL","SOGAMOSO","FLORESTA","6-Apr-00","F","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2022","SECCIONAL SOGAMOSO","CONTADURIA PUBLICA","DIURNA","PRESENCIAL","SOGAMOSO","BOGOTÁ D.C.","13-Feb-97","M","1","PERDIO CUPO A130/98 ART. 80 LIT. D"
"PRIMER SEMESTRE DE 2022","SECCIONAL SOGAMOSO","ADMINISTRACION DE EMPRESAS","EXTENDIDA","PRESENCIAL","SOGAMOSO","NOBSA","25-Feb-84","M","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2022","SECCIONAL SOGAMOSO","FINANZAS Y COMERCIO INTERNACIONAL","EXTENDIDA","PRESENCIAL","SOGAMOSO","BELÉN","27-Feb-99","F","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"PRIMER SEMESTRE DE 2022","SECCIONAL SOGAMOSO","FINANZAS Y COMERCIO INTERNACIONAL","EXTENDIDA","PRESENCIAL","SOGAMOSO","DUITAMA","2-Aug-99","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"SEGUNDO SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA ELECTRONICA","DIURNA","PRESENCIAL","SOGAMOSO","BOGOTA D.E","25-Dec-01","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"SEGUNDO SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA ELECTRONICA","DIURNA","PRESENCIAL","SOGAMOSO","DUITAMA","23-Feb-99","M","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA ELECTRONICA","DIURNA","PRESENCIAL","SOGAMOSO","DUITAMA","26-Aug-98","M","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA GEOLOGICA","DIURNA","PRESENCIAL","SOGAMOSO","VILLAVICENCIO","11-Jul-01","M","3","PERDIO CUPO A130/98 ART. 80 LIT. D"
"SEGUNDO SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA GEOLOGICA","DIURNA","PRESENCIAL","SOGAMOSO","ABREGO","23-Nov-01","M","1","PERDIO CUPO A130/98 ART. 80 LIT. B"
"SEGUNDO SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA GEOLOGICA","DIURNA","PRESENCIAL","SOGAMOSO","NATAGAIMA","21-Apr-03","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"SEGUNDO SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA GEOLOGICA","DIURNA","PRESENCIAL","SOGAMOSO","AGUAZUL","6-Apr-04","F","1","PERDIO CUPO A130/98 ART. 80 LIT. B"
"SEGUNDO SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA DE MINAS","DIURNA","PRESENCIAL","SOGAMOSO","AQUITANIA","6-May-00","M","2","PERDIO CUPO A130/98 ART. 80 LIT. D"
"SEGUNDO SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA DE MINAS","DIURNA","PRESENCIAL","SOGAMOSO","DUITAMA","30-Jul-00","M","2","PERDIO CUPO A130/98 ART.80 LIT. E"
"SEGUNDO SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","ARAUCA","8-May-04","F","1","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","TUNJA","8-Apr-03","F","2","PERDIO CUPO A130/98 ART.80 LIT. E"
"SEGUNDO SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","VILLANUEVA","15-Dec-01","M","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2022","SECCIONAL SOGAMOSO","INGENIERIA INDUSTRIAL","DIURNA","PRESENCIAL","SOGAMOSO","DUITAMA","1-Nov-00","M","2","PERDIO CUPO A130/98 ART.80 LIT. E"
"SEGUNDO SEMESTRE DE 2022","SECCIONAL SOGAMOSO","CONTADURIA PUBLICA","DIURNA","PRESENCIAL","SOGAMOSO","DUITAMA","21-Sep-03","M","1","PERDIO CUPO A130/98 ART. 80 LIT. B"
"SEGUNDO SEMESTRE DE 2022","SECCIONAL SOGAMOSO","ADMINISTRACION DE EMPRESAS","EXTENDIDA","PRESENCIAL","SOGAMOSO","TUTA","25-Jun-04","F","1","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2022","SECCIONAL SOGAMOSO","ADMINISTRACION DE EMPRESAS","EXTENDIDA","PRESENCIAL","SOGAMOSO","AQUITANIA","21-Jul-99","M","2","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2022","SECCIONAL SOGAMOSO","FINANZAS Y COMERCIO INTERNACIONAL","EXTENDIDA","PRESENCIAL","SOGAMOSO","BOGOTÁ D.C.","28-Mar-02","M","2","PERDIO CUPO A130/98 ART. 80 LIT. D"
"SEGUNDO SEMESTRE DE 2022","SECCIONAL SOGAMOSO","FINANZAS Y COMERCIO INTERNACIONAL","EXTENDIDA","PRESENCIAL","SOGAMOSO","ZIPAQUIRÁ","2-Nov-02","M","3","PERDIO CUPO A130/98 ART. 80 LIT. C"
"SEGUNDO SEMESTRE DE 2022","SECCIONAL SOGAMOSO","ESPECIALIZACION EN INGENIERIA DE PRODUCCION Y OPERACIONES","OTRA","PRESENCIAL","SOGAMOSO","PAIPA","25-Apr-94","M","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.A."
"SEGUNDO SEMESTRE DE 2022","SECCIONAL SOGAMOSO","ESPECIALIZACION EN TELECOMUNICACIONES","OTRA","PRESENCIAL","SOGAMOSO","CHIQUINQUIRÁ","30-Jul-98","M","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.A."
"SEGUNDO SEMESTRE DE 2022","SECCIONAL SOGAMOSO","ESPECIALIZACION EN GEOTECNIA VIAL","OTRA","PRESENCIAL","SOGAMOSO","BUCARAMANGA","21-Oct-89","M","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.B."
"PRIMER SEMESTRE DE 2023","SECCIONAL SOGAMOSO","ESPECIALIZACION EN INGENIERIA DE PRODUCCION Y OPERACIONES","OTRA","PRESENCIAL","SOGAMOSO","PAIPA","21-Sep-94","M","SIN INFORMACION","PERDIO CUPO A 052/2012  ART 15 LIT.B."
"SEGUNDO SEMESTRE DE 2023","SECCIONAL SOGAMOSO","INGENIERIA ELECTRONICA","DIURNA","PRESENCIAL","SOGAMOSO","BOGOTÁ D.C.","4-Jun-01","M","2","PERDIO CUPO A130/98 ART. 80 LIT. B"
"SEGUNDO SEMESTRE DE 2023","SECCIONAL SOGAMOSO","INGENIERIA ELECTRONICA","DIURNA","PRESENCIAL","SOGAMOSO","TUNJA","10-Oct-96","M","2","PERDIO CUPO A130/98 ART. 80 LIT. D"
